Column1,nickname,text,score,like,dislike,time,watch_movie
212,bumb****,재미로 따지면 그닥이지만.. 현 코로나19 시국에서는 소름돋을 정도로 예측한 측면이 있다. 연출이 너무 잔잔했는데.. 이건 감독이 의도한거 같음.,7,7,0,2020-06-23 23:58,0
213,가비(kgat****),현 코로나 사태와 너무도 흡사해서 공포감이 몇배네요. 미리 예견한건가요... 한번쯤은 꼭 봐야할 영화인듯,10,7,0,2020-05-30 0:30,0
214,skyl****,오늘 sbs 영화보고 소름 돋았네요.이런 영화는 다시 보고 각성해야 할 듯 합니다.,10,7,0,2020-05-30 0:03,0
215,Realize(jjun****),와.. 이건 뭐 예언 수준,10,7,0,2020-05-29 23:52,0
216,곱창대마왕(kgh9****),와... 진짜 마지막 장면보고소름...진심 코로나예측한거 개소름..2011년영화실화냐고... 나중에 또봐야지...,10,7,0,2020-05-29 23:51,0
217,탱구(shxo****),더러운 짱OO들...,10,7,0,2020-05-29 23:49,0
218,쿠니다(dmal****),2011년에  2020년 코로나를  예측했다니  감독  당신  정체가  머임 ㅋ 근데  영화만  만들지말고    미리미리  백신도   개발되었다면   좋았을걸ㅡㅡ전세계에   이영화  다  볼수있게하믄  좋겠다,10,7,0,2020-05-29 22:57,0
219,개살구(68ma****),소름끼치도록 바이러스의 공포에 대해서 알려주는 영화가 마치 지금 현실을 보는 듯 하다~~,10,7,0,2020-05-29 22:52,0
220,바람개비(tliv****),후에 영화가 현실이되는 몇안되는.명작중하나,10,7,0,2020-05-29 22:49,0
221,소피마르소(soph****),근데 ㅠ 왜 다들 마스크를 안써요?? ;;;;ㅠㅠ;;;;,8,7,0,2020-05-29 22:36,0
222,lutte(fire****),9년을 내다본 짱깨박쥐바이러스 예언 영화. 영화에서 폭동 일어나는 거 빼고 현실과 너무 똑같다.,10,7,0,2020-04-04 22:57,0
223,과제용(dbal****),이정도면 거의 예언급으로 경고하던 사태인데 ㅋㅋㅋ박쥐 드럽게 쳐먹더니만 어휴,10,7,0,2020-04-04 20:03,0
224,엔시티(enci****),지금까지 본 재난 영화 중에 가장 현실감 있어요.,10,7,0,2020-03-22 0:25,0
225,jjyz****,결국 짱깨들의 더러운 위생관념이 문제이고 지금도 짱깨들은 그걸 고치지 못하고 있으니 우한폐렴 같은 질병이 생긴거고~ 짱깨들은 평생 짱깨다 그래서~,10,7,0,2020-03-14 20:14,0
226,기지기(jang****),출연진들 보고 한번 놀라고 스토리보고 두번 놀라고 개봉일 보고 세번 놀란다,10,7,0,2020-03-14 9:03,0
227,It serves you right(daep****),"박쥐, 중국이 근원, 도시봉쇄등 우한폐렴바이러스를 정확히 예측한 영화. 마치 다큐처럼 그 참상과 예측되는 현실을 잔잔하게 묵직하게 그린 영화",10,7,0,2020-03-11 18:32,0
228,제발운빨좀(buga****),ㅋㅋㅋ 그냥 소름돋게 우한코로나랑 똑같네,10,7,0,2020-03-11 15:15,0
229,광(spa2****),"전염병 보다 무서운건, 유사언론들의 찌라시",10,7,0,2020-03-11 4:29,0
230,혜(khw0****),코로나 특선영화로 전국민 방송해야할 영화... 그럼 코로나 확산 싹 잡힐듯,10,7,0,2020-03-06 4:43,0
231,짐레이너(star****),"전염병,  코로나19 때문에 보게 되었는데  현재 상황과 똑같네요.미리 대비를 했었어야ㅜ",9,7,0,2020-03-01 20:33,0
232,동부허재(junw****),우한바이러스 얘기랑 똑같음. 징그럽게 닮았음. 더불어 초호화캐스팅,10,7,0,2020-02-23 6:16,0
233,gas0789(gas0****),와 보는데 박쥐에서 심장멎는줄 알았다 재개봉 시켜 얼른,10,7,0,2020-02-09 1:53,0
234,gml4****,와..2011년에 정확히 2020년을 예언했다,10,7,0,2020-02-08 23:25,0
235,james(musa****),처음 볼때는 몰랐는데 출연진이 마블급인데,10,7,0,2020-02-06 21:47,0
236,Lefthanded(left****),스포일러가 포함된 감상평입니다. 감상평 보기,10,7,0,2020-02-05 1:11,0
237,landlace(aewa****),2020년 2월. 우린 지금 무려 9년 전 제작된 이 영화 런닝타임의 2/3 지점에 와 있는 듯 하다.,10,7,0,2020-02-04 20:16,0
238,철이(pj55****),지금 보는중 ㄷㄷ 우한이네.우한,10,7,0,2020-02-01 19:55,0
239,나는야속기사(ljra****),2011년 당시 미래에서 온 감독이 만든 영화라고 할 수밖에!!! 소름이 돋는다.,9,7,0,2020-02-01 17:54,0
240,MH(algm****),"전염병이 어떻게 퍼지는지 눈으로 파악해볼 수 있어서 흥미로웠고, 현재 신종코로나바이러스가 제발 이 영화처럼은 발전되지 않길 기도한다.",10,7,0,2020-02-01 1:27,0
241,권윤주(gree****),우한코로나때문에 봤는데 캐스팅 무엇?,8,7,0,2020-01-31 18:29,0
242,메리제인(jmjl****),2011년 작품이라는 것에 소름이 돋았다;감독은 예언자인가...??? 마지막 장면에 할 말을 잃었다..,10,7,0,2020-01-31 16:40,0
243,VM(mira****),2011 개봉작.미래를 보고 와서 만든 감독.,10,7,0,2020-01-31 12:20,0
244,MIZI(aksl****),"사스를 모티브로 하고, 메르스 이후 재평가된 작품이 우한 폐렴 - 신종 코로나 바이러스로 다큐의 종지부를 찍다. 보건부 및 전문가들의 자문을 구해 완벽한 전염병 시나리오를 완성하다.",10,7,0,2020-01-30 23:06,0
245,윤은빈(yybi****),마스크 왜 안쓰는거야....,8,6,0,2020-06-18 21:22,0
246,따수(gran****),코로나 전개와 완벽히 흡사하다,10,6,0,2020-06-13 22:11,0
247,실수카고(kors****),시간여행자가 10년전에 미리 제작한 다큐멘터리,10,6,0,2020-06-05 1:40,0
248,고양이(odkq****),요즘 찍은거 아닌가??너무 똑같은데???,8,6,0,2020-05-30 1:39,0
249,안수빈(subi****),오늘 봤습니다...  현실과 너무 비슷해서 소름돋네요,10,6,0,2020-05-22 22:08,0
250,psp2****,역주행 노래처럼 나중에 재개봉해도 되겠다.,9,6,0,2020-05-20 20:08,0
251,CDC(fffs****),스포일러가 포함된 감상평입니다. 감상평 보기,10,6,0,2020-05-17 14:38,0
252,캉민경(mypl****),2011년에 나온 영화인데 어떻게 그 당시에 이러한 상황을 예측할 수 있었는지가 정말 궁금하다. 코로나바이러스와 너무나 일치해서 소름이 돋을 정도다.,9,6,0,2020-04-10 17:29,0
253,늬에게(shen****),2011년에 개봉한 영화.. 그저 빛..,10,6,0,2020-04-06 3:35,0
254,Son(ysso****),빨리 코로나 우한폐렴이 잦아들기를 기도합니다. 모두 평안하길..소중한 일상을 다시 찾길..,10,6,0,2020-04-04 23:51,0
255,kmh3****,스포일러가 포함된 감상평입니다. 감상평 보기,10,6,0,2020-03-29 1:45,0
256,카페모카(woal****),지금 코로나 사태랑 똑같아서 놀랬어요,10,6,0,2020-03-28 14:22,0
257,Raebi(luck****),2020년 3월에 보니 우와 소리가 저절로 나는 영화입니다,10,6,0,2020-03-22 0:40,0
258,아르샤댕이(baek****),9년 뒤를 내다본 감독의 통찰력에 7점 + 화려한 캐스팅에 3점,10,6,0,2020-03-21 15:34,0
259,nane****,지금 시점에서 보니 할말을 잃었네요..,10,6,0,2020-03-09 18:13,0
260,보인다보여(nalu****),2020년 3월 7일 영화가 현실이 됐다. 발원지 중국인것도 똑같고. 진짜 소름이다.,10,6,0,2020-03-07 20:10,0
261,dofy****,"이건 영화가 아니라 현실이다. 발단을 결말로 놓은게 신의 한수였다. 무분별한 환경파괴가 근본원인으로, 여지없이 재난을 기회로 제약사와 주식투자자, 기자는 돈을 벌고 제 가족만 챙기는 사람, 제 동네 사람만 챙기려 박...",10,6,0,2020-03-01 22:56,0
262,네버마인(neve****),이제서라도 재평가 받아서 다행..,10,6,0,2020-02-02 13:46,0
263,jiyun07(jina****),무서워 .. 지금 현재와같네요..,10,6,0,2020-01-31 1:17,0
264,이제니(elee****),미래예측보고서네 ㅎㄷㄷ,10,6,0,2020-01-31 1:08,0
265,interes(rlxo****),만든지 제법됐는데 어째 지금하고 똑같네,10,6,0,2020-01-30 18:33,0
266,조용한세상(sdh2****),박쥐 앤 땟놈들의 환장의 콜라보,10,6,0,2020-01-30 1:17,0
267,이성철(scul****),"한 영화에 재난시 일어날 수 있는 모든 상황, 인물들이 다 담겨있음 특히 마지막 박쥐씬은 재평가가 시급합니다",10,6,0,2020-01-30 0:24,0
268,yxxxxkxx(youn****),"우한폐렴이 돌기 전에 이 영화는 그저 현실감이 없는 그런 허무맹랑한 소설이었겠지만,, 지금은 이영화가 현실이 되어버렸다..",10,6,0,2020-01-30 0:23,0
269,소소(mad8****),세상에...ㅠㅠ 오늘의 현실예언영화..소름돋았습니다,10,6,0,2020-01-30 0:21,0
270,오찬희(ch_e****),평점이 낮은게 말이 안되서 등록,10,6,0,2020-01-29 11:04,0
271,바베비봉(jsut****),엄청난 영화입니다.뉴스보다 이영화에 집중해야한다.,10,6,0,2020-01-29 5:28,0
272,솔로우(pic9****),성지순례왔습니다 인류를 살려주세요,10,6,0,2020-01-28 21:15,0
273,앨리스(alic****),기침할때 제발 입막고 하세요!! 손씻고 다니세요 제발!,8,6,0,2020-01-27 16:01,0
274,이웃집(flym****),분위기도 좋고 스토리도 좋고 개연성도 좋고 다 좋음. 근데 양산형 한국 영화처럼 질질 짜면서 억지로 클라이맥스 만드는 플롯 라인 좋아하는 사람들에게는 안 맞는 영화임.,8,6,0,2020-01-26 2:05,0
275,와규(gras****),손잘씻고 기침매너 지키고 마스크하고 다닙시다,10,6,0,2020-01-25 12:44,0
280,iridescent(jung****),어제 만들었다 그래도 믿겠다..,6,7,1,2020-05-29 23:51,0
281,다이스(dohw****),Day 1을 마지막 장면에 넣은 소더버그 감독의 구성에서 박수가 나올 수밖에 없습니다. 특히 코로나 사태를 정통으로 겪고 있는 시점에 집중해서 볼 수밖에 없는 영화입니다.,10,7,1,2020-03-20 13:57,0
282,헤헷(lili****),이 영화 감독 작두 타고 있다고 합니다.,10,7,1,2020-02-10 11:07,0
283,옥이(you6****),스포일러가 포함된 감상평입니다. 감상평 보기,10,7,1,2020-02-06 22:51,0
284,안졸리냐졸려(odh1****),2020년 2월에 보신 분 추천부탁드립니다!!!,10,7,1,2020-02-04 13:10,0
286,Wani(wani****),ㅋㅋㅋ문재인씨3553발 이게 대한민국이다 탄핵가자,10,14,8,2020-02-24 19:15,0
287,아씨(assi****),이쯤되면 완벽하게 실화바탕 다큐멘터리급 영화다. 어떤 영감이 있었길래 미래를 이리 꿰뚫어 봤을까? 소름끼치는 영화,10,5,0,2020-07-15 18:29,0
288,패트리어트(hsms****),짱깨 ㄱㅅ들때문에 전세계가 너무 큰 피해를 보고있다,10,5,0,2020-07-15 0:17,0
289,수왕전씨(a166****),죤나성지가된영화다 ㄷㄷㄷㄷ이게왜 6점영화지 ...옛날사람들은 이렇게 무지했단말인가...,10,5,0,2020-07-07 15:12,0
290,민건원(skyw****),진짜 영화네 영화보다 개판날줄 누가 알았겠누 시진핑핑이 WHO,10,5,0,2020-07-07 0:08,0
291,rhie****,평점이 낮아서 안보려다봤는데연기 스토리 완벽하고9년전 영화라는게 정말 충격적임,10,5,0,2020-07-05 11:08,0
292,아빠상어(atzz****),2020년 7월에 봤음.영화가 아니라 그당시 지금의 사태를 정확히 예측한 예언영화라고 해도 뭐라할 사람 없을 정도다,8,5,0,2020-07-02 12:29,0
293,방랑자(prib****),9년 전에 만든 영화인데 정말 소름끼쳤다. 지금의 상황과 너무도 똑같아서 보는 내내 할 말을 잃었다. 하루빨리 이 고통을 벗어날 수 있기만 바랄뿐.. ㅜㅜ,10,5,0,2020-06-28 3:10,0
294,두대(orcm****),돗자리를 깔아라 그냥 ㅋㅋㅋ,9,5,0,2020-06-16 23:24,0
295,ooo(eden****),시대를 너무 앞서간 영화,10,5,0,2020-06-16 19:12,0
296,tesa****,코로나를 예언한것인가 대단하다,10,5,0,2020-06-15 11:44,0
297,버드맨(luck****),개봉할때 봤었다면 그냥 재난영화 보는것처럼 그러려니 하면서 봤을텐데 지금보니 현실과 너무 똑같아서 공포영화가 되어버렸음 ㅜㅜ,10,5,0,2020-06-01 21:54,0
298,아쿠아시스(aqua****),이 영화가 2011년에 만들어졌다는게 소름...,10,5,0,2020-06-01 4:42,0
299,artist(rose****),스포일러가 포함된 감상평입니다. 감상평 보기,10,5,0,2020-05-30 10:25,0
300,썽(2lov****),미래를 정확히 예측했네,10,5,0,2020-05-29 23:59,0
301,아이엠(124k****),오마이갓...마지막장면보고 헐,8,5,0,2020-05-29 23:50,0
302,쌈디(kim9****),마지막 까지 봐야됨...,10,5,0,2020-05-29 23:50,0
303,Coconuty(dlsn****),진심 코로나를 정확히 예측,10,5,0,2020-05-29 23:48,0
304,류따뤼(star****),이거  당시 결말에서 박쥐똥으로 바이러스? 이게? 허무해서하고 우습게 넘긴생각나는데 진짜박쥐바이러스였어 ㅋ,10,5,0,2020-05-29 22:36,0
305,김도윤(ehdb****),이게 왜 국내 개봉을 안했는가,10,5,0,2020-05-29 22:08,0
306,ninew9(nros****),10년전에 이미 예견되있었나 소름돋고 감독에게 경의를 표합니다 그때 봤을땐  완전 공상이었는데 애효 이것이 현실일줄이야,10,5,0,2020-05-29 21:56,0
307,hany****,신기 할 정도로 똑같아서 소름.. ㄷㄷ,10,5,0,2020-05-26 20:10,0
308,카리스마(ryuy****),지금 현실을 어떻게 이렇게 딱 맞췄는지 대단합니다.,10,5,0,2020-05-24 3:10,0
309,잠순이(vist****),끔찍하네..중국 ..,10,5,0,2020-05-24 0:07,0
310,붕붕이(mooa****),이게 왜 8점대 초반이냐? 최소 9.3 이상 받아 마땅한 걸작.,10,5,0,2020-05-13 20:27,0
311,아카디아(rlaw****),9년전 예견한 코로나 19 실사판 영화,10,5,0,2020-05-06 0:38,0
312,TOMCAT(0176****),코로나19로. 인한 재평가,10,5,0,2020-05-05 19:20,0
313,조만희(mdjo****),"예전엔 현실성 없어 저평가되었는지 모르겠지만, 현실이된 지금 이 영화는 마스터피스!",10,5,0,2020-04-19 15:03,0
314,James(real****),2020년을 예견한 영화..  설정 하나 하나가 다 현재의 사실과 비슷한..,9,5,0,2020-04-19 14:21,0
315,은사시(itss****),감염병 관련 영화 중에서 가장 훌륭하네요 지금 코로나 상황이랑도 너무 비슷합니다...,10,5,0,2020-04-17 11:02,0
316,개근(geun****),간간히 티비에서 해줄때마다 봤었는데.. 이런류는 처음부터 안보면 집중이 안되서 늘 보던 부분만 보고 안봤었거든요. 이번 코로나때문에 티비에서 더 자주 해주기도하고 사람들이 이 영화랑 지금의 현실이 완전 똑같다해서 봤...,10,5,0,2020-04-10 10:59,0
317,OhPaGo(nuwo****),미래에서 온 감독???,7,5,0,2020-04-10 7:02,0
318,천명(sueb****),이시국 영화로서 추천함,7,5,0,2020-04-09 23:41,0
319,도토리묵(dltj****),코로나 때문에 다시본 영화,10,5,0,2020-04-08 10:50,0
320,가키(gaki****),현실로 다가오니 너무나 무서운 영화다! 영화가 아니라 미래를 예측한 다큐멘터리를 보는거 같아 소름!,10,5,0,2020-04-07 22:27,0
321,봉봉(sess****),보는 내내 현실감때문에 10년전 영화가 맞나 싶고 바이러스가 얼마나 위험하고 무서운지 알게 햐준 영화임.. 보는 내내 저 상황까지 안가게 힘써준 의료진에게 진심으로 감사드려요,10,5,0,2020-04-05 23:45,0
322,sokfjsn(exoc****),9년 전에는 졸면서봤는데 이번에 볼때는 자막 하나를 못놓치겠더라.... 몰입감이 이렇게 높다니....,10,5,0,2020-04-05 21:07,0
323,박종운(pgw0****),"죽는 사람, 죽음을 지켜보는 사람, 죽음을 이용해 돈을 버는 사람.",8,5,0,2020-03-30 13:30,0
324,쑹2(shyj****),재평가 갑시다재평가 갑시다,10,5,0,2020-03-29 22:08,0
325,강주영(jyka****),영화는 곧 다가올 현실이다,10,5,0,2020-03-29 0:14,0
326,닮은살걀(yubi****),우한폐렴 화제되자마자 2년전에 이영화 봤던거 떠올랐음 ㄷㄷ,10,5,0,2020-03-21 13:57,0
327,히로(java****),마치 코로나19 바이러스 스토리를 영화에 담은거 같아 몰입해서 봤습니다.,10,5,0,2020-03-21 10:46,0
328,서울애기(219c****),스포일러가 포함된 감상평입니다. 감상평 보기,10,5,0,2020-03-20 2:26,0
329,BLUE(shoc****),난 이거 개봉 당시에 극장에서 보고 그 후에 두 번 정도 다시 보고 이번에 또 다시 봤다. 이런 일이 앞으로 또 생길텐데. 지금까지 공포영화라고 분류됐던 영화들은 사실 공포영화가 아니었던 것.,10,5,0,2020-03-16 1:53,0
330,내이름(cher****),우한사태초반에는 이정도 까지 가겠어 였는데 거의 비슷해짐,10,5,0,2020-03-13 20:31,0
331,인생구원(zund****),미래를 내다본 엄청난 영화였다. 시간가는줄 몰랐다. 물론 9년전에 봤으면 미친 영화 취급했을듯,10,5,0,2020-03-12 11:07,0
332,끝없는도전(ghs5****),마지막이 모든것을 설명해주는 영화!! 강추~~,10,5,0,2020-03-11 0:07,0
333,아메리카노커피(0303****),어떻게 9년전에 이렇게 현재 코로나 바이러스 상황을 정확히 맞추었을까! 대단한 영화,10,5,0,2020-03-10 2:39,0
334,데헷(jhc0****),그냥 현실임 대박!!!!,10,5,0,2020-03-09 14:26,0
335,whdm****,요즘 코로나19때문에 본 영화..지금 상황이랑 비슷해서 그런지 무서웠음 ㅜㅜ,8,5,0,2020-03-08 1:44,0
